https://api.github.com/repos/apache/tomcat,673,10.1.x::10.1.x,0,closed,,Hakan Altındağ,16032204,100,1,8,7,1,0,1b6350f5676ac466e21ca20ed2ca065a3cc41417::
https://api.github.com/repos/apache/tomcat,670,coheigea/license::main,0,closed,,Colm O hEigeartaigh,472162,53,1,26,0,26,0,b0cbd58a54d67ab0b19b97e9033975f0949ab641::
https://api.github.com/repos/apache/tomcat,616,10.1.x::10.1.x,0,closed,,neillee,19601938,0,1,1,1,1,0,289edf424e752b6fa96e6d58a97a388eaa6e49c0::
https://api.github.com/repos/apache/tomcat,497,10.0.x::main,0,closed,,Eduardo Leggiero,873672,18,597,40135,22061,1495,0,412cfcd3d34d0ff7faef4425d31e03a51d3defc5::bb2b393c78d3032712eeee1bdce218b485f66327::4052116e42aa744e7c1aef744fae00effe1706f2::2604b2b7253a2fa700776afe20b406a8621d2918::ec8390a5fb4bad147c2fba45e6cc6b34f7fa5593::acebbe073fb31bdd496940b8f9b3ef90dc68bf10::b4b3d2410a68a81880bc9094c1069a881b31d196::539c5721840c3f2f58c0651b7e171158a2d6b674::9152dcb3c6382948f171353fa3f276ee77290a33::9f77bad6c030dc5d12525970106681ae581c69a8::ee1eace7cd6722df7dfd20499174b47ed5a53229::78b72a3619a5db2bd784c94550cd60ebe68db9e3::48711081f46393d6a5ad9c35607b0244f4a1ea93::92242a7e31a7d0716d33553b6fa9435efa92a649::b6c03cf0bc3fff628a653dfa2b5582e388f211ed::46e9270912ebb45471abdbf22b262c49faa63b3b::5f9a29b90e4a1c256dc127e2786aa835182742ea::543aab65e5a91a00631728a5c35290d8ea4a467c::5e44d9d772b446d2d2506a5d1df8e929b58b8659::d953e59c10df3b06af71d63b613e076344f8693f::52b5ea76ab3ff2fabca87ff1936ec799e23520f1::1e4955af7cfd073eece5836ded05d719c6c6c4cb::5d6ac5a4088322e8e381c672be88472d47053f7c::f3197839bbacf44572b63951b3f238fdcdd39841::151dd08a8dc73d1f4bbaea67343b43e25457b1ac::5840680f78bad4f928c0ced5a7a081e8abc13211::6b1326870e0ae768cb8c4d51413c06e636ebbc9a::4fd0de246766ea3f1e778c2b3e448d5e49fc0f72::b6a8953c428f19e0666c5f9aee91171cc287d69b::263b6e0eef1a69a544c2a45db3b1bab37e09008e::95ccb729ecfb61cb8ee2c94b793c05b0d8c1949f::7974e712feb6551e1ab75a6c621e94a363ff9621::cea918c7ce6a97383277815b92343cebb7a0b2d1::6b773c5f0ab750c4ff0c22e82e70f4720c838e7e::51c8ae17ed9d767a6f7f1e7e4665b33f0e231ae8::03c7985c5b669aba8e9c9690d7efd39330629b5b::fbc43337ac851bdd21a4d5d7a7b327d89202bc98::ae9e558d1a786ba34f152755b07692dda1af7574::8737d46ba8ed90ec986686e60c19b1b9158adae9::c2d4bc06285fbfcb1f5b26305dbf18e0c77486f0::58225742e397d49a9d7a41993fbdc736f82bbe28::6cf9b082d6b24253027921096ef905037f3f10ca::f4c12fcaae02b947c8b46384af284bde8cec5489::70d56debe095c51e28d6271943c574c524311a2b::2565de4b01643277ef032f30dab8ef311bfa085b::93c6d46633663cb4c36f141026d3c05615207711::1c36e565aec8b961878615b3bc7ceaee33245f16::eb9852ea3c4b244d60ef41959d716a5c9ad1d23c::b00cc6a6fd1323010db0e58c48a8e9f58a6f32a9::5003b83495df9be4a5caa4c72ddd48726171e965::eb4cab1db0eb9c65a0ea3350f418f04a788a28ef::9fa8196f024ce30c929c3543d0a41f41a0640d78::56c50a8fb9deb73844cddd2e1ea59331a69f4dc9::3de79307819577149ceb56362d048980d9e1da8b::a4219bd880b71f5113199aa3dfdbfca2800cec85::2338ef32ca4991049de33f578cf373e658ffd08c::4fa461158ead0c084dd92e60f78597327556bcac::dc2480ccca5cb6932bd05d22b82c89147e6c2441::c0628087c62432dfa3e26fc49683f03bcd0dfb4b::16c2c3f955338b5089cc9f56f736caf2762a11a9::b6eddfce7637e598521bb347be0dbee5861e5cdd::f33d51873741f476a3308b5f68900416f134ea0c::2e306b7e1d189f309140708241c72a492cf9adb5::b3445f85df84316a38b85cd1ef60bc46e572f50a::965eed8500d093d46b775869a53549f715ab06f2::a36065dcb4139f50db82b637d1addf4001260a45::d08f3d9a3126867cfc787626a2dc0295261016d3::d5f80be24f9d67b5730d8dcf5fce0f8fd05f6c53::fab6ea1743dd5f654d0db60dbd1f85d40c41b9ab::c066a847cdf93c82f55fc94f62d9731f7f89455c::708d991a34a1364b6d0a61203aa4532f1bee5d95::8ab750f4acf60fb3039c911d27ce57e9ac41f4f9::9ae0871e1c433213cb4fa0fe5fd1775df6525d3d::d039b4c18bd8b4821b0e9e641d832bfdc0a68eb6::37cc27f1e8ceaeb298f07cc20722a99f5dd58a81::9e3fc447ab73303c1b65dfc7f11e8e2f76956441::2269c8243eb971cd33ea1af1adf3904aaf9f1803::bbd7ebf3ae38c6b0e0cdad8902a04a723e22149a::8ba16e09bfc58cdbac820790e8c425279f04cd98::4957254359e6448aef70a602dd49bac878efdeb5::d77177dbe153078291605c1813cd9125dade4b41::873f20b99a009ee19f5c925446834c666cb289fd::c0b49825a2e67e5aef6d3da143aa5fca71e4b786::a3709550e04738cc80515d9508d2fa956e4609e9::973623cbaaac237020e9aaf327bdb72b655fa7c8::63a59f1786d09c39067d12a3634a6b912b0b31f1::b3ffbb0c834c19c7a03ffc54c2377d4fdfcdfaa1::c387ee6917abe1a787510aef2139b8b36df36698::180c955218eea4eda7e7281047ee5120ce772974::f6a476d600fb0a3d710ac6a9123ad96fc3c2f541::cb3fa12e20f2c444cd54f7e03c19e565404d00f3::916f72d5cbf06f45260f669283852731d548d0d3::99cebcdfc0e686a84783d20f18e8ea265f8d9f02::15d7c946aa61263797b33adf6395f6bbb9316482::f98ad7a84c0e760a380fc4f204788b44c835cfe1::8338aec7bf62bc05b5963b0b5ce63b1794fa33af::045c9606d6e96214dbd307c006bf5c6d124b764c::18a0ca3fde3e118123660bbb4e31103059083fd8::1bee7a968bfca47964acdeb3e21db0a5114e14d7::4719c4c7489a9a61918a089ca2e607446389bfd9::094800b12d6c958d7b4540372c5a95698658ada1::0256b1d0592314d2ecadec4f0edabecef4c4b787::42e78d2c6f9e0ebe8217ef28af8b53c046dd41c5::d67104f4d3389dfe01f11f9a23555dd8363ef29b::08ff835e5b4805eb70da636688d23118803e66e8::81a791941d760e548018c23c509269b9915f6156::2b6e19e971a980e38bcd30f05c554d9b798666c0::d9953aabf6de38d87f2afa29550b282b0d4fa0e0::449c3c5f98f0e7bf10267407cf2e5554671f780e::dc8ca3c75bdea7b88cace1b0ccb0ce210bd437d1::a268e914bc141e121550cc83ab3661ccbee21915::08ff1b4dc1e63d2abff348d7725251d741733afb::daca6fd05076ee9bc8a59985f5c77c3bcd09fcdc::640ffb89631ac99fa9b1445adc0d54defdd8fb27::9a9d542baf7121649deecee28de809ceabaed244::bbd67b090b55ad569314ce20acadb43e96db44c2::9e417fad44ff903e47f3b2c27350f0d9bca76af7::ba55aea455d4086045c3d75d99d9e5d43a4e53aa::a439ef8264a315d6e5a98af76380b2f076d2f51e::107baf6fb1ad6d80381b855c3576713aa8428a13::242b2278f456c30277a4a4157f08f2d46a519d04::628cfd7c346c91c22c90a50a05e8c9b3295285c4::f0cb9b0741955a5f5b877aed2771598ec09bc44c::93c70938204aaa451f332578bec70fef1138e193::91517d5fce15803d0d49797f84eaeb12e06f641c::f7c720d6a1938e9ee2994bc80e583051aa6879a2::42c7104541da6350f4c4be308a606dc768bb78ff::4d437e0b2f9b5ae61676d2643e79ef7895e1eb46::562762f8c9dcabc92ae2601f59be808684f8add1::f74a59f426014c691741de5813d39059228a5e03::bab6bf88fdea1d46fad2ac50c0ebf70e3f9bd648::e5244a6143d79ae4718fcd1b780b9079d1f90add::3cf06a09978a8e309693337126bc43dcb18a9581::2f9fecae9711bd392b380d941a7909662866ed15::bd4f992b490832a4b0c22598a24aad011d14c2f8::70e68982ec38814d484339012507393000939fbe::69163197d8aca7f48052c90ebfcb78289784882e::71c744121b7b69e4a5a5ed43ce814f520b844633::09b40850d4701bdb2722a4e2b279466f9befda98::c2c57fb17a3eaa8d4b89671fc36c03db511e79f3::c37eecbe444cc8be4385481e20b3b8e3ac249f2a::c56c44d3a1fcee8dc1573998c6635ef574b64b6a::4efdf7b196832361c9cf7976d390feb476c16b0a::76141e3fdc20b9678e50bb7c98ed909a0b634297::c3ec1ea0ffdde64e805e75e176cda835f8d798d0::ff914249ee2c419133cf6f0e77053311924255a4::ec3485221376b967bb5c8daa82f836a456bae67a::8fc62c4a7b64843c26505bece0b0b4b8b06075e4::a2207ad281926f9143179a5fbbbc305e2e28fb4d::93deffc9604173d95b49c20668e5c5e53276d6f9::8ced4ec586696db64639de08dad3293611737e32::5799a68adec122b8da46e0ab7548844b81b96757::2b9d1552ca23fbd197cec5803561ecb7f10649e0::5561fd6a1d8762eef7c3aedf2cd1f37856453fdc::22862766981076d0800aa01cac2e6eda175a6eba::f162ef32aef08c808d0568eb090ffa12c31f24f1::31e95854f35c69007fc213e0663989a9f9d2d22d::c7b35020b37c4cdcc91238edc85900ba261c36b0::559a3b0d7e4d7de741691359fab546e03c710cd0::7ca1b250136d0fdae15965f09538fde96859568b::9c7bfb08915b23bf0af6ced4226cce806156abc0::43e9c8c1195b33e52b06af9c348d21f51d643355::63dc7fb7e94cbc0b44d0c5edb0648141b3dd51d3::480c5488b3ca1642d06ccd32ac7ff7d82a130e49::fdf7dce08f3d825bd9a9f3ffc3163eaeb428b8b4::c1aa365e9249f368f0d395516ff1304ecfeffcae::8a73bd4a6e94c1289668d012d36b7acc328e02ec::8eb28d2d1e7f2084aa48c5b904d8b0fd954f4674::7ccb06852934df7601459ba5fb0178dcac71efee::bfe463c6f20a2d0f650c3ed724f6ffb72c1be8c5::8f4fd4626afb0463729ef3230faf6fe4e385cc4f::d9a0ef51c047cb8a251f2de9d53bf1a5a6b4ecc1::124e5643fcf92375488e23c6eb6c2d03378dc9b9::870e03b595bedaeca9770fadbb3c14397b4608ef::9680dd11c5db090726e13b038fd31103e1000190::8b01f9642675dfccf532977c53a39af15919b4fe::44e88ee4abab74e4caebd863d549b85806ba85d2::e27197977e0791c430b5b07a603635676e744ee3::e8512bddfd5531fcd83838e0aa443b4af835a3c9::9748189ae9eb6eb41f13eacefb5ca76166652664::0077460ff2d56842637f73b6498fdad979800355::81e36bb50f3dd6a43bbe0a92a1af1f98f1321f41::d0d0c00688009c7dedf634812fbcf8b3dc1a0b37::c31e63bb3863bf59b66374a53f937a5fb014a5eb::0bd0f938a25e9a1950b0b73e5a19f66395313f69::54f8f8a6b67246d2b34948567c40202d4b3b7251::86ed9e1b2be954a2edfccfec43d90323ebf8432c::b555cc0cac22ef095f34609946fd44ca92f968bf::f1bb69036d2bdf5faca83493e7b2deb2cb6edf33::a955bfd9216e2782744eccfccf6188bb3b8c391b::1df89358989a5cf0b29c23cfa30062f8874483f6::b031ef855ef8c16a6066f07ded32e741047da645::fe9a63f7eacb3acaa18754605751bf56aae83088::e38672aa1a0beaf7ffa285b120fb048f4609ca75::1cc8c0ab485ecf757df1b593c112bee146037215::fe64d95b7b645354da69107a437aece7c40ce47b::1d700dd1bb6b816e22a8592c125b16abc34783e5::78a516ff5480214b5da1b3251a47c04f51585b41::b0f279341b08517bee3490f53965a5126d0d97f2::816d2509a0737555a1e4f97d09029f8a6c9921f4::011b5a7efad69bbaefe79464a3d55d69bb856030::767e258d16f29ebd4feb05921466dbf751d6bf1a::b988077279c428442240d526cb8108c683583334::d083b65ccc09a100b255a6d06e6981acacb2b87a::aa7ded480ac526f6f68686a2540aef70f17ae17d::84eb7c72091148423b544230194e7dc97b766261::e8f990b21d6ed7083cc8f02607fab169851082bc::f5d29593885e704bd2df8f6611981e826ad53e21::e3103ffbb99a6d1ebb6ca4798f5400791867846a::f3e0c26e23712362c6c9ad0bf39bbc9f33f95e41::73bf00ca008b53dae8e95f75a8cdc0dd36c1fe2e::d976d0f4557cb48066b405e342fe17bb137c003f::a33d003b8435e88d6f1b19c7170730a9bb95023d::6fcd296afde525edc0293ca744e4529c00c1bcae::0a4f6735ed6dc94f5c006e2e06e4da0342dd8b7c::490e707dc6c66a53d9a1bd24d5e0b2819ee1b7c6::0e5342a26df5c78682985b2a07313e9fc37e52e2::5563753331433a15b35b948b4ab725dbde4ec96e::a82ddf0fc42c960f224e7d23eaa90df272de3559::e186391dc9973e922424193baab46e0c520ac359::59fe4a45178fa937c530ee9cabec53bb59e9f566::94e24b9b4fada2b08d166cf60b5b24af64f4de62::e97f882d99999ed471a5b36a4541946f32e98b5e::0d5fdc30f379c060fe5ccb7301231152f4341f16::986d898d6e3dfc3f3bd0d0762a4380b7c65b419a::688dba258818d28a0f425e38d53d9f6303648ab2::9651b83a1d04583791525e5f0c4c9089f678d9fc::d4f7a9de8d87ad9280c4f5b59f287fceacba4b5d::167305ee5d6c34aba292bcfd6e4bd547da1ec1d8::3d3b03b0079b0d97d0d0a30b8b12b364df945b6f::87c98dcff5b60ed55390f12f7cc68635003349f8::d0e4a758dd4b2a7d278b75b93e4ab27786031285::b01a94c63e4be0d7695350bf5680147cd909f3af::b7d390d0b11298aa0cf01d982044117c35dd7cdb::2eed18b3cc8baf9984a34b04d7d882eb38266a46::ee09c3f59042e426c4ef7382ad5af053047c3285::6f7d418fa63d3602e2d8aa4ac98a5e20a2524a85::205ef949add15e2991e7f795e35343441e725151::8eef1c2d4b55025156c1680a9e3f69a643d65e5b::ba31e8c9cb0b82bc125a24bdc4ee2be7d43b6f61::8af3ae9fdc3d4a06ccafbde0d7fc441dd9e64bfe::a7a040eaccdbcaf436930544415e4c43c7518285::63f0daac3b5978a16293bf2254e99b06f9c117ac::c991943ed97f846668bfd6f9c81fce4a5307fcf1::94452898c3de06b5b04dfe6f0b2c2d812623aabb::8d43b324c1fbb459ca46a89ed1350f036095e3ff::d93f10ff772182bb847fa0ed817ece27344d4498::88b4da4a1deef7be565d0276240636eede193202::3df462befe6c609d55f2717e017212775e0884b1::e81599c1daf59159b27ac87923d2f65033895c60::
https://api.github.com/repos/apache/tomcat,472,user-attributes-principal-9.0.x::9.0.x,0,closed,,Carsten Klein,8255621,2,1,119,6,5,0,f151fa8254b84bd8ee34fb5e6489e6cc067ffc1b::
https://api.github.com/repos/apache/tomcat,471,user-attributes-principal-10.0.x::10.0.x,0,closed,,Carsten Klein,8255621,2,1,121,8,5,0,d58f46ac8e45b2deb80c846e83e2fdd9e114f4b6::
https://api.github.com/repos/apache/tomcat,402,socket9::9.0.x,0,closed,,,1331788,9,2,154,42,14,0,5d4303584fc68bf71d1aee09d718b90270b8b640::b417f9291049756f626e21280ea324895fb60697::
https://api.github.com/repos/apache/tomcat,236,feature/build-tomcat-on-arm64::master,0,merged,,Martin Grigorov,232002,220,2,75,0,2,0,e6ebd2346850a14c3ff59a2372169a167958e024::f00ac55c3b1dfa426967f7e657d1c0ef1aa07e51::
https://api.github.com/repos/apache/tomcat,186,BZ-63636/tomcat-9.0.x::master,1,merged,,Michael Osipov,573017,102,1,87,2,5,0,63cc1eb4607846e055047d582b8f022755f164cc::
https://api.github.com/repos/apache/tomcat,178,mark-forwarded-request/9.0.x::master,1,merged,,Michael Osipov,573017,102,1,78,0,6,0,6c891b6cec5695cd9afb49ce9d0baa37f6cad1f1::
https://api.github.com/repos/apache/tomcat,156,7.0.x::7.0.x,0,closed,,Martin Lemanski,1065169,17,2,63,12,2,0,03c30ee571c2d82aba33c2219961ec28542d5c6d::e5128bf506202398415ab41b74b4362026b2419a::
